CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage sages-femmes
12061;Castelnau-de-Mandailles;3_intermediaire
12062;Castelnau-Pégayrols;5_Sur_dotee
12063;La Cavalerie;5_Sur_dotee
12064;Le Cayrol;3_intermediaire
12065;Centrès;3_intermediaire
12066;Clairvaux-d'Aveyron;3_intermediaire
12067;Le Clapier;3_intermediaire
12068;Colombiès;1_Tres_sous_dotee
12069;Combret;3_intermediaire
12070;Compeyre;5_Sur_dotee
12071;Compolibat;1_Tres_sous_dotee
12072;Comprégnac;5_Sur_dotee
12073;Comps-la-Grand-Ville;3_intermediaire
12074;Condom-d'Aubrac;3_intermediaire
12075;Connac;2_Sous_dotee
12076;Conques-en-Rouergue;3_intermediaire
12077;Cornus;5_Sur_dotee
12078;Les Costes-Gozon;3_intermediaire
12079;Coubisou;3_intermediaire
12080;Coupiac;2_Sous_dotee
12082;La Couvertoirade;5_Sur_dotee
12083;Cransac;1_Tres_sous_dotee
12084;Creissels;5_Sur_dotee
12085;Crespin;5_Sur_dotee
12086;La Cresse;5_Sur_dotee
12088;Curières;4_Tres_dotee
12089;Decazeville;1_Tres_sous_dotee
12090;Druelle Balsac;5_Sur_dotee
12091;Drulhe;1_Tres_sous_dotee
12092;Durenque;2_Sous_dotee
12093;Le Fel;1_Tres_sous_dotee
12094;Entraygues-sur-Truyère;3_intermediaire
12095;Escandolières;3_intermediaire
12096;Espalion;3_intermediaire
12097;Espeyrac;3_intermediaire
12098;Estaing;3_intermediaire
12099;Fayet;3_intermediaire
12100;Firmi;1_Tres_sous_dotee
12101;Flagnac;1_Tres_sous_dotee
12102;Flavin;5_Sur_dotee
12103;Florentin-la-Capelle;3_intermediaire
12104;Foissac;3_intermediaire
12105;La Fouillade;3_intermediaire
12106;Gabriac;3_intermediaire
12107;Gaillac-d'Aveyron;3_intermediaire
12108;Galgan;1_Tres_sous_dotee
12109;Gissac;3_intermediaire
12110;Golinhac;3_intermediaire
12111;Goutrens;3_intermediaire
12113;Gramond;5_Sur_dotee
12115;L'Hospitalet-du-Larzac;5_Sur_dotee
12116;Huparlac;4_Tres_dotee
12118;Lacroix-Barrez;4_Tres_dotee
12119;Laguiole;4_Tres_dotee
12120;Laissac-Sévérac l'Église;3_intermediaire
12121;Lanuéjouls;1_Tres_sous_dotee
12122;Lapanouse-de-Cernon;5_Sur_dotee
12124;Lassouts;3_intermediaire
12125;Laval-Roquecezière;3_intermediaire
12127;Lédergues;2_Sous_dotee
12128;Lescure-Jaoul;3_intermediaire
12129;Lestrade-et-Thouels;2_Sous_dotee
12130;Livinhac-le-Haut;1_Tres_sous_dotee
12131;La Loubière;5_Sur_dotee
12133;Luc-la-Primaube;5_Sur_dotee
12134;Lugan;1_Tres_sous_dotee
12135;Lunac;3_intermediaire
12136;Maleville;3_intermediaire
12137;Manhac;5_Sur_dotee
12138;Marcillac-Vallon;3_intermediaire
12139;Marnhagues-et-Latour;3_intermediaire
12140;Martiel;3_intermediaire
12141;Martrin;2_Sous_dotee
12142;Mayran;2_Sous_dotee
12143;Mélagues;3_intermediaire
12144;Meljac;3_intermediaire
12145;Millau;5_Sur_dotee
12146;Le Monastère;5_Sur_dotee
12147;Montagnol;3_intermediaire
12148;Montbazens;1_Tres_sous_dotee
12149;Montclar;2_Sous_dotee
12150;Monteils;3_intermediaire
12151;Montézic;4_Tres_dotee
12152;Montfranc;3_intermediaire
12153;Montjaux;5_Sur_dotee
12154;Montlaur;3_intermediaire
12155;Fondamente;3_intermediaire
12156;Montpeyroux;4_Tres_dotee
12157;Montrozier;5_Sur_dotee
12158;Montsalès;3_intermediaire
12159;Morlhon-le-Haut;3_intermediaire
12160;Mostuéjouls;5_Sur_dotee
12161;Mouret;3_intermediaire
12162;Moyrazès;5_Sur_dotee
12163;Murasson;1_Tres_sous_dotee
12164;Mur-de-Barrez;4_Tres_dotee
12165;Muret-le-Château;5_Sur_dotee
12166;Murols;4_Tres_dotee
12167;Najac;3_intermediaire
12168;Nant;5_Sur_dotee
12169;Naucelle;5_Sur_dotee
12170;Naussac;2_Sous_dotee
12171;Nauviale;3_intermediaire
12172;Le Nayrac;3_intermediaire
12174;Olemps;5_Sur_dotee
12175;Ols-et-Rinhodes;3_intermediaire
12176;Onet-le-Château;5_Sur_dotee
12177;Palmas d'Aveyron;3_intermediaire
12178;Paulhe;5_Sur_dotee
12179;Peux-et-Couffouleux;3_intermediaire
12180;Peyreleau;5_Sur_dotee
12181;Peyrusse-le-Roc;1_Tres_sous_dotee
12182;Pierrefiche;1_Tres_sous_dotee
12183;Plaisance;2_Sous_dotee
12184;Pomayrols;1_Tres_sous_dotee
12185;Pont-de-Salars;1_Tres_sous_dotee
12186;Pousthomy;3_intermediaire
12187;Prades-d'Aubrac;1_Tres_sous_dotee
12188;Prades-Salars;1_Tres_sous_dotee
12189;Pradinas;1_Tres_sous_dotee
12190;Prévinquières;1_Tres_sous_dotee
12191;Privezac;1_Tres_sous_dotee
12192;Mounes-Prohencoux;3_intermediaire
12193;Pruines;3_intermediaire
12194;Quins;5_Sur_dotee
12195;Rebourguil;3_intermediaire
12197;Réquista;2_Sous_dotee
12198;Rieupeyroux;1_Tres_sous_dotee
12199;Rignac;2_Sous_dotee
12200;Rivière-sur-Tarn;5_Sur_dotee
12201;Rodelle;5_Sur_dotee
12202;Rodez;5_Sur_dotee
12203;Roquefort-sur-Soulzon;3_intermediaire
12204;La Roque-Sainte-Marguerite;5_Sur_dotee
12205;La Rouquette;3_intermediaire
12206;Roussennac;1_Tres_sous_dotee
12207;Rullac-Saint-Cirq;3_intermediaire
12208;Saint-Affrique;3_intermediaire
12209;Saint-Amans-des-Cots;4_Tres_dotee
12210;Saint-André-de-Najac;3_intermediaire
12211;Saint-André-de-Vézines;5_Sur_dotee
12212;Saint-Beaulize;3_intermediaire
12213;Saint-Beauzély;5_Sur_dotee
12214;Saint-Chély-d'Aubrac;3_intermediaire
12215;Saint-Christophe-Vallon;3_intermediaire
12216;Saint-Côme-d'Olt;3_intermediaire
12217;Sainte-Croix;3_intermediaire
12219;Sainte-Eulalie-d'Olt;1_Tres_sous_dotee
12220;Sainte-Eulalie-de-Cernon;5_Sur_dotee
12221;Saint-Félix-de-Lunel;3_intermediaire
12222;Saint-Félix-de-Sorgues;3_intermediaire
12223;Argences en Aubrac;4_Tres_dotee
12224;Saint Geniez d'Olt et d'Aubrac;1_Tres_sous_dotee
12225;Saint-Georges-de-Luzençon;5_Sur_dotee
12226;Saint-Hippolyte;3_intermediaire
12227;Saint-Igest;3_intermediaire
12228;Saint-Izaire;3_intermediaire
12229;Saint-Jean-d'Alcapiès;3_intermediaire
12230;Saint-Jean-Delnous;2_Sous_dotee
12231;Saint-Jean-du-Bruel;5_Sur_dotee
12232;Saint-Jean-et-Saint-Paul;3_intermediaire
12233;Saint-Juéry;3_intermediaire
12234;Sainte-Juliette-sur-Viaur;3_intermediaire
12235;Saint-Just-sur-Viaur;5_Sur_dotee
12236;Saint-Laurent-de-Lévézou;5_Sur_dotee
12237;Saint-Laurent-d'Olt;3_intermediaire
12238;Saint-Léons;5_Sur_dotee
12239;Saint-Martin-de-Lenne;1_Tres_sous_dotee
12240;Saint-Parthem;1_Tres_sous_dotee
12241;Sainte-Radegonde;5_Sur_dotee
12242;Saint-Rémy;3_intermediaire
12243;Saint-Rome-de-Cernon;3_intermediaire
12244;Saint-Rome-de-Tarn;3_intermediaire
12246;Saint-Santin;1_Tres_sous_dotee
12247;Saint-Saturnin-de-Lenne;1_Tres_sous_dotee
12248;Saint-Sernin-sur-Rance;3_intermediaire
12249;Saint-Sever-du-Moustier;1_Tres_sous_dotee
12250;Saint-Symphorien-de-Thénières;4_Tres_dotee
12251;Saint-Victor-et-Melvieu;3_intermediaire
12252;Salles-Courbatiès;3_intermediaire
12253;Salles-Curan;1_Tres_sous_dotee
12254;Salles-la-Source;3_intermediaire
12255;Salmiech;3_intermediaire
12256;Salvagnac-Cajarc;1_Tres_sous_dotee
12257;Causse-et-Diège;4_Tres_dotee
12258;La Salvetat-Peyralès;1_Tres_sous_dotee
12259;Sanvensa;3_intermediaire
12260;Sauclières;5_Sur_dotee
12261;Saujac;1_Tres_sous_dotee
12262;Sauveterre-de-Rouergue;5_Sur_dotee
12263;Savignac;3_intermediaire
12264;Sébazac-Concourès;5_Sur_dotee
12265;Sébrazac;3_intermediaire
12266;Ségur;1_Tres_sous_dotee
12267;La Selve;2_Sous_dotee
12268;Sénergues;3_intermediaire
12269;La Serre;3_intermediaire
12270;Sévérac d'Aveyron;5_Sur_dotee
12272;Sonnac;2_Sous_dotee
12273;Soulages-Bonneval;4_Tres_dotee
12274;Sylvanès;3_intermediaire
12275;Tauriac-de-Camarès;3_intermediaire
12276;Tauriac-de-Naucelle;5_Sur_dotee
12277;Taussac;4_Tres_dotee
12278;Tayrac;1_Tres_sous_dotee
12280;Thérondels;4_Tres_dotee
12281;Toulonjac;3_intermediaire
12282;Tournemire;3_intermediaire
12283;Trémouilles;1_Tres_sous_dotee
12284;Le Truel;3_intermediaire
12286;Vabres-l'Abbaye;3_intermediaire
12287;Vailhourles;3_intermediaire
12288;Valady;3_intermediaire
12289;Valzergues;1_Tres_sous_dotee
12290;Vaureilles;1_Tres_sous_dotee
12291;Verrières;5_Sur_dotee
12292;Versols-et-Lapeyre;3_intermediaire
12293;Veyreau;5_Sur_dotee
12294;Vézins-de-Lévézou;3_intermediaire
12295;Viala-du-Pas-de-Jaux;3_intermediaire
12296;Viala-du-Tarn;3_intermediaire
12297;Le Vibal;1_Tres_sous_dotee
12298;Villecomtal;3_intermediaire
12299;Villefranche-de-Panat;2_Sous_dotee
12300;Villefranche-de-Rouergue;3_intermediaire
12301;Villeneuve;3_intermediaire
12303;Vimenet;3_intermediaire
12305;Viviez;1_Tres_sous_dotee
12307;Curan;1_Tres_sous_dotee
13001;Aix-en-Provence;3_intermediaire
13002;Allauch;3_intermediaire
13003;Alleins;3_intermediaire
13004;Arles;3_intermediaire
13005;Aubagne;3_intermediaire
13006;Aureille;3_intermediaire
13007;Auriol;3_intermediaire
13008;Aurons;3_intermediaire
13009;La Barben;3_intermediaire
13010;Barbentane;3_intermediaire
13011;Les Baux-de-Provence;3_intermediaire
13012;Beaurecueil;3_intermediaire
13013;Belcodène;3_intermediaire
13014;Berre-l'Étang;3_intermediaire
13015;Bouc-Bel-Air;3_intermediaire
13016;La Bouilladisse;3_intermediaire
13017;Boulbon;3_intermediaire
13018;Cabannes;3_intermediaire
13019;Cabriès;3_intermediaire
13020;Cadolive;3_intermediaire
13021;Carry-le-Rouet;3_intermediaire
13022;Cassis;5_Sur_dotee
13023;Ceyreste;3_intermediaire
13024;Charleval;3_intermediaire
13025;Châteauneuf-le-Rouge;3_intermediaire
13026;Châteauneuf-les-Martigues;3_intermediaire
13027;Châteaurenard;3_intermediaire
13028;La Ciotat;3_intermediaire
13029;Cornillon-Confoux;3_intermediaire
13030;Cuges-les-Pins;3_intermediaire
13031;La Destrousse;3_intermediaire
13032;Éguilles;3_intermediaire
13033;Ensuès-la-Redonne;3_intermediaire
13034;Eygalières;3_intermediaire
13035;Eyguières;3_intermediaire
13036;Eyragues;3_intermediaire
13037;La Fare-les-Oliviers;4_Tres_dotee
13038;Fontvieille;3_intermediaire
13039;Fos-sur-Mer;3_intermediaire
13040;Fuveau;3_intermediaire
13041;Gardanne;3_intermediaire
13042;Gémenos;3_intermediaire
13043;Gignac-la-Nerthe;3_intermediaire
13044;Grans;3_intermediaire
13045;Graveson;3_intermediaire
13046;Gréasque;3_intermediaire
13047;Istres;3_intermediaire
13048;Jouques;3_intermediaire
13049;Lamanon;5_Sur_dotee
13050;Lambesc;3_intermediaire
13051;Lançon-Provence;5_Sur_dotee
13052;Maillane;3_intermediaire
13053;Mallemort;3_intermediaire
13054;Marignane;3_intermediaire
13056;Martigues;3_intermediaire
13057;Mas-Blanc-des-Alpilles;3_intermediaire
13058;Maussane-les-Alpilles;3_intermediaire
13059;Meyrargues;3_intermediaire
13060;Meyreuil;3_intermediaire
13061;Saint-Pierre-de-Mézoargues;3_intermediaire
13062;Mimet;3_intermediaire
13063;Miramas;3_intermediaire
13064;Mollégès;3_intermediaire
13065;Mouriès;3_intermediaire
13066;Noves;3_intermediaire
13067;Orgon;3_intermediaire
13068;Paradou;3_intermediaire
13069;Pélissanne;3_intermediaire
13070;La Penne-sur-Huveaune;3_intermediaire
13071;Les Pennes-Mirabeau;3_intermediaire
13072;Peynier;3_intermediaire
13073;Peypin;3_intermediaire
13074;Peyrolles-en-Provence;3_intermediaire
13075;Plan-de-Cuques;3_intermediaire
13076;Plan-d'Orgon;3_intermediaire
13077;Port-de-Bouc;3_intermediaire
13078;Port-Saint-Louis-du-Rhône;2_Sous_dotee
13079;Puyloubier;3_intermediaire
13080;Le Puy-Sainte-Réparade;3_intermediaire
13081;Rognac;3_intermediaire
13082;Rognes;3_intermediaire
13083;Rognonas;3_intermediaire
13084;La Roque-d'Anthéron;3_intermediaire
13085;Roquefort-la-Bédoule;5_Sur_dotee
13086;Roquevaire;3_intermediaire
13087;Rousset;3_intermediaire
13088;Le Rove;3_intermediaire
13089;Saint-Andiol;3_intermediaire
13090;Saint-Antonin-sur-Bayon;3_intermediaire
13091;Saint-Cannat;3_intermediaire
13092;Saint-Chamas;3_intermediaire
13093;Saint-Estève-Janson;3_intermediaire
13094;Saint-Étienne-du-Grès;3_intermediaire
13095;Saint-Marc-Jaumegarde;3_intermediaire
13096;Saintes-Maries-de-la-Mer;1_Tres_sous_dotee
13097;Saint-Martin-de-Crau;3_intermediaire
13098;Saint-Mitre-les-Remparts;3_intermediaire
13099;Saint-Paul-lès-Durance;3_intermediaire
13100;Saint-Rémy-de-Provence;3_intermediaire
13101;Saint-Savournin;3_intermediaire
13102;Saint-Victoret;3_intermediaire
13103;Salon-de-Provence;5_Sur_dotee
13104;Sausset-les-Pins;3_intermediaire
13105;Sénas;5_Sur_dotee
13106;Septèmes-les-Vallons;3_intermediaire
13107;Simiane-Collongue;3_intermediaire
13108;Tarascon;3_intermediaire
13109;Le Tholonet;3_intermediaire
13110;Trets;3_intermediaire
13111;Vauvenargues;3_intermediaire
13112;Velaux;3_intermediaire
13113;Venelles;3_intermediaire
13114;Ventabren;3_intermediaire
13115;Vernègues;3_intermediaire
13116;Verquières;3_intermediaire
13117;Vitrolles;3_intermediaire
13118;Coudoux;3_intermediaire
13119;Carnoux-en-Provence;5_Sur_dotee
13201;Marseille 1er Arrondissement;3_intermediaire
13202;Marseille 2e Arrondissement;3_intermediaire
13203;Marseille 3e Arrondissement;3_intermediaire
13204;Marseille 4e Arrondissement;3_intermediaire
13205;Marseille 5e Arrondissement;3_intermediaire
13206;Marseille 6e Arrondissement;3_intermediaire
13207;Marseille 7e Arrondissement;3_intermediaire
13208;Marseille 8e Arrondissement;3_intermediaire
13209;Marseille 9e Arrondissement;3_intermediaire
13210;Marseille 10e Arrondissement;3_intermediaire
13211;Marseille 11e Arrondissement;5_Sur_dotee
13212;Marseille 12e Arrondissement;3_intermediaire
13213;Marseille 13e Arrondissement;3_intermediaire
13214;Marseille 14e Arrondissement;4_Tres_dotee
13215;Marseille 15e Arrondissement;4_Tres_dotee
13216;Marseille 16e Arrondissement;3_intermediaire
14001;Ablon;3_intermediaire
14003;Agy;2_Sous_dotee
14005;Valambray;3_intermediaire
14006;Amayé-sur-Orne;3_intermediaire
14007;Amayé-sur-Seulles;2_Sous_dotee
14009;Amfreville;2_Sous_dotee
14011;Aurseulles;2_Sous_dotee
14012;Angerville;2_Sous_dotee
14014;Colomby-Anguerny;3_intermediaire
14015;Anisy;3_intermediaire
14016;Annebault;2_Sous_dotee
14019;Arganchy;2_Sous_dotee
14020;Argences;3_intermediaire
14021;Arromanches-les-Bains;2_Sous_dotee
14022;Asnelles;2_Sous_dotee
14023;Asnières-en-Bessin;2_Sous_dotee
14024;Auberville;2_Sous_dotee
14025;Aubigny;2_Sous_dotee
14026;Audrieu;2_Sous_dotee
14027;Les Monts d'Aunay;3_intermediaire
14030;Authie;3_intermediaire
14032;Les Authieux-sur-Calonne;3_intermediaire
14033;Auvillars;3_intermediaire
14034;Avenay;3_intermediaire
14035;Balleroy-sur-Drôme;1_Tres_sous_dotee
14036;Banneville-la-Campagne;3_intermediaire
14037;Malherbe-sur-Ajon;2_Sous_dotee
14038;Banville;2_Sous_dotee
14039;Barbery;3_intermediaire
14040;Barbeville;2_Sous_dotee
14041;Barneville-la-Bertran;3_intermediaire
14042;Baron-sur-Odon;3_intermediaire
14043;Barou-en-Auge;2_Sous_dotee
14044;Basly;3_intermediaire
14045;Basseneville;3_intermediaire
14046;Bavent;2_Sous_dotee
14047;Bayeux;2_Sous_dotee
14049;Bazenville;2_Sous_dotee
14050;La Bazoque;1_Tres_sous_dotee
14053;Beaumais;2_Sous_dotee
14054;Beaumesnil;3_intermediaire
14055;Beaumont-en-Auge;3_intermediaire
14057;Bellengreville;3_intermediaire
14059;Benerville-sur-Mer;1_Tres_sous_dotee
14060;Bénouville;3_intermediaire
14061;Souleuvre en Bocage;3_intermediaire
14062;Bény-sur-Mer;2_Sous_dotee
14063;Bernesq;2_Sous_dotee
14064;Bernières-d'Ailly;2_Sous_dotee
14066;Bernières-sur-Mer;3_intermediaire
14068;Biéville-Beuville;3_intermediaire
14069;Beuvillers;3_intermediaire
14070;Beuvron-en-Auge;3_intermediaire
14076;Blainville-sur-Orne;3_intermediaire
14077;Blangy-le-Château;1_Tres_sous_dotee
14078;Blay;1_Tres_sous_dotee
14079;Blonville-sur-Mer;1_Tres_sous_dotee
14080;Le Bô;3_intermediaire
14082;La Boissière;3_intermediaire
14083;Bonnebosq;3_intermediaire
14084;Bonnemaison;3_intermediaire
14085;Bonneville-la-Louvet;1_Tres_sous_dotee
14086;Bonneville-sur-Touques;1_Tres_sous_dotee
14087;Bonnœil;2_Sous_dotee
14088;Bons-Tassilly;2_Sous_dotee
14089;Bougy;3_intermediaire
14090;Boulon;3_intermediaire
14091;Bourgeauville;2_Sous_dotee
14092;Bourguébus;3_intermediaire
14093;Branville;2_Sous_dotee
14096;Brémoy;3_intermediaire
14097;Bretteville-le-Rabet;2_Sous_dotee
14098;Thue et Mue;3_intermediaire
14100;Bretteville-sur-Laize;3_intermediaire
14101;Bretteville-sur-Odon;3_intermediaire
14102;Le Breuil-en-Auge;3_intermediaire
14103;Le Breuil-en-Bessin;1_Tres_sous_dotee
14104;Le Brévedent;3_intermediaire
14106;Bréville-les-Monts;2_Sous_dotee
14107;Bricqueville;2_Sous_dotee
14110;Brucourt;2_Sous_dotee
14111;Bucéels;2_Sous_dotee
14116;Le Bû-sur-Rouvres;3_intermediaire
14117;Cabourg;2_Sous_dotee
14118;Caen;3_intermediaire
14119;Cagny;3_intermediaire
14120;Cahagnes;2_Sous_dotee
14121;Cahagnolles;2_Sous_dotee
14122;La Caine;2_Sous_dotee
14123;Cairon;3_intermediaire
14124;La Cambe;2_Sous_dotee
14125;Cambes-en-Plaine;3_intermediaire
14126;Cambremer;3_intermediaire
14127;Campagnolles;3_intermediaire
14130;Campigny;1_Tres_sous_dotee
14131;Canapville;1_Tres_sous_dotee
14132;Canchy;2_Sous_dotee
14134;Canteloup;3_intermediaire
14135;Carcagny;2_Sous_dotee
14136;Cardonville;2_Sous_dotee
14137;Carpiquet;3_intermediaire
14138;Cartigny-l'Épinay;3_intermediaire
14140;Castillon;1_Tres_sous_dotee
14141;Castillon-en-Auge;3_intermediaire
14143;Caumont-sur-Aure;2_Sous_dotee
14145;Cauvicourt;3_intermediaire
14146;Cauville;2_Sous_dotee
14147;Cernay;2_Sous_dotee
14149;Cesny-aux-Vignes;3_intermediaire
14150;Cesny-les-Sources;3_intermediaire
14159;Chouain;2_Sous_dotee
14160;Cintheaux;3_intermediaire
14161;Clarbec;3_intermediaire
14162;Clécy;3_intermediaire
14163;Cléville;3_intermediaire
14165;Colleville-sur-Mer;2_Sous_dotee
14166;Colleville-Montgomery;3_intermediaire
14167;Colombelles;3_intermediaire
14168;Colombières;2_Sous_dotee
14169;Colombiers-sur-Seulles;2_Sous_dotee
14171;Combray;2_Sous_dotee
14172;Commes;2_Sous_dotee
14173;Condé-sur-Ifs;3_intermediaire
14174;Condé-en-Normandie;3_intermediaire
14175;Condé-sur-Seulles;2_Sous_dotee
14177;Coquainvilliers;3_intermediaire
14179;Cordebugle;3_intermediaire
14180;Cordey;2_Sous_dotee
14181;Cormelles-le-Royal;3_intermediaire
14182;Cormolain;1_Tres_sous_dotee
14183;Cossesseville;3_intermediaire
14184;Cottun;2_Sous_dotee
14190;Courcy;2_Sous_dotee
14191;Courseulles-sur-Mer;2_Sous_dotee
14193;Courtonne-la-Meurdrac;3_intermediaire
14194;Courtonne-les-Deux-Églises;2_Sous_dotee
14195;Courvaudon;3_intermediaire
14196;Crépon;2_Sous_dotee
14197;Cresserons;3_intermediaire
14198;Cresseveuille;2_Sous_dotee
14200;Creully sur Seulles;2_Sous_dotee
14202;Cricquebœuf;2_Sous_dotee
14203;Cricqueville-en-Auge;2_Sous_dotee
14204;Cricqueville-en-Bessin;2_Sous_dotee
14205;Cristot;3_intermediaire
14206;Crocy;2_Sous_dotee
14207;Croisilles;2_Sous_dotee
14209;Crouay;1_Tres_sous_dotee
14211;Culey-le-Patry;2_Sous_dotee
14214;Cussy;2_Sous_dotee
14215;Cuverville;3_intermediaire
14216;Damblainville;2_Sous_dotee
14218;Danestal;2_Sous_dotee
14220;Deauville;2_Sous_dotee
14221;Démouville;3_intermediaire
14223;Le Détroit;2_Sous_dotee
14224;Deux-Jumeaux;2_Sous_dotee
14225;Dives-sur-Mer;2_Sous_dotee
14226;Donnay;2_Sous_dotee
14227;Douville-en-Auge;2_Sous_dotee
14228;Douvres-la-Délivrande;3_intermediaire
14229;Dozulé;2_Sous_dotee
14230;Drubec;3_intermediaire
14231;Beaufour-Druval;3_intermediaire
14232;Ducy-Sainte-Marguerite;2_Sous_dotee
14236;Ellon;2_Sous_dotee
14237;Émiéville;3_intermediaire
14238;Englesqueville-en-Auge;1_Tres_sous_dotee
14239;Englesqueville-la-Percée;2_Sous_dotee
14240;Épaney;2_Sous_dotee
14241;Épinay-sur-Odon;2_Sous_dotee
14242;Épron;3_intermediaire
14243;Équemauville;3_intermediaire
14244;Eraines;2_Sous_dotee
14245;Ernes;2_Sous_dotee
14246;Escoville;3_intermediaire
14248;Espins;2_Sous_dotee
14249;Esquay-Notre-Dame;3_intermediaire
14250;Esquay-sur-Seulles;2_Sous_dotee
14251;Esson;2_Sous_dotee
14252;Estrées-la-Campagne;2_Sous_dotee
14254;Éterville;3_intermediaire
14256;Étréham;2_Sous_dotee
14257;Évrecy;3_intermediaire
14258;Falaise;2_Sous_dotee
14260;Fauguernon;3_intermediaire
14261;Le Faulq;1_Tres_sous_dotee
14266;Feuguerolles-Bully;3_intermediaire
14269;Fierville-les-Parcs;3_intermediaire
14270;Firfol;3_intermediaire
14271;Fleury-sur-Orne;3_intermediaire
14272;La Folie;3_intermediaire
14273;La Folletière-Abenon;2_Sous_dotee
14274;Fontaine-Étoupefour;3_intermediaire
14275;Fontaine-Henry;2_Sous_dotee
14276;Fontaine-le-Pin;2_Sous_dotee
14277;Fontenay-le-Marmion;3_intermediaire
14278;Fontenay-le-Pesnel;3_intermediaire
14280;Formentin;3_intermediaire
14281;Formigny La Bataille;2_Sous_dotee
14282;Foulognes;2_Sous_dotee
14283;Fourches;2_Sous_dotee
14284;Fourneaux-le-Val;2_Sous_dotee
14285;Le Fournet;3_intermediaire
14286;Fourneville;3_intermediaire
14287;Frénouville;3_intermediaire
14288;Le Fresne-Camilly;3_intermediaire
14289;Fresné-la-Mère;2_Sous_dotee
14290;Fresney-le-Puceux;3_intermediaire
14291;Fresney-le-Vieux;2_Sous_dotee
14293;Fumichon;1_Tres_sous_dotee
14297;Gavrus;3_intermediaire
14298;Géfosse-Fontenay;2_Sous_dotee
14299;Genneville;3_intermediaire
14300;Gerrots;3_intermediaire
14301;Giberville;3_intermediaire
14302;Glanville;1_Tres_sous_dotee
14303;Glos;3_intermediaire
14304;Gonneville-sur-Honfleur;3_intermediaire
14305;Gonneville-sur-Mer;2_Sous_dotee
14306;Gonneville-en-Auge;2_Sous_dotee
14308;Goustranville;2_Sous_dotee
14309;Gouvix;3_intermediaire
14310;Grainville-Langannerie;2_Sous_dotee
14311;Grainville-sur-Odon;3_intermediaire
14312;Grandcamp-Maisy;2_Sous_dotee
14316;Grangues;2_Sous_dotee
14318;Graye-sur-Mer;2_Sous_dotee
14319;Grentheville;3_intermediaire
14320;Grimbosq;2_Sous_dotee
14322;Guéron;2_Sous_dotee
14325;Hermanville-sur-Mer;3_intermediaire
14326;Hermival-les-Vaux;3_intermediaire
14327;Hérouville-Saint-Clair;3_intermediaire
14328;Hérouvillette;2_Sous_dotee
14329;Heuland;2_Sous_dotee
14332;La Hoguette;2_Sous_dotee
