CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage orthophonistes
39217;L'Étoile;3_intermediaire
39218;Étrepigney;3_intermediaire
39219;Évans;3_intermediaire
39220;Falletans;1b_Sous_dense
39221;La Favière;3_intermediaire
39222;Fay-en-Montagne;1b_Sous_dense
39223;La Ferté;3_intermediaire
39225;Le Fied;1b_Sous_dense
39227;Foncine-le-Bas;3_intermediaire
39228;Foncine-le-Haut;3_intermediaire
39229;Fontainebrux;3_intermediaire
39230;Fontenu;3_intermediaire
39232;Fort-du-Plasne;3_intermediaire
39233;Foucherans;3_intermediaire
39234;Foulenay;3_intermediaire
39235;Fraisans;3_intermediaire
39236;Francheville;3_intermediaire
39237;Fraroz;3_intermediaire
39238;Frasne-les-Meulières;1b_Sous_dense
39239;La Frasnée;3_intermediaire
39240;Le Frasnois;3_intermediaire
39241;Frébuans;3_intermediaire
39244;Frontenay;1b_Sous_dense
39245;Gatey;1b_Sous_dense
39246;Gendrey;3_intermediaire
39247;Genod;3_intermediaire
39248;Geraise;3_intermediaire
39249;Germigney;3_intermediaire
39250;Geruge;3_intermediaire
39251;Gevingey;3_intermediaire
39252;Gevry;1b_Sous_dense
39253;Gigny;1b_Sous_dense
39254;Gillois;3_intermediaire
39255;Gizia;1b_Sous_dense
39258;Grande-Rivière Château;3_intermediaire
39259;Grange-de-Vaivre;3_intermediaire
39261;Graye-et-Charnay;1b_Sous_dense
39262;Gredisans;1b_Sous_dense
39263;Grozon;1b_Sous_dense
39265;Hautecour;3_intermediaire
39266;Les Hays;1b_Sous_dense
39267;Ivory;3_intermediaire
39268;Ivrey;3_intermediaire
39269;Jeurre;3_intermediaire
39270;Jouhe;1b_Sous_dense
39271;Lac-des-Rouges-Truites;3_intermediaire
39272;Ladoye-sur-Seille;1b_Sous_dense
39273;Montlainsia;1b_Sous_dense
39274;Lajoux;1b_Sous_dense
39275;Lamoura;1b_Sous_dense
39277;Le Larderet;3_intermediaire
39278;Largillay-Marsonnay;3_intermediaire
39279;Larnaud;3_intermediaire
39280;Larrivoire;1b_Sous_dense
39281;Le Latet;3_intermediaire
39282;La Latette;3_intermediaire
39283;Lavancia-Epercy;3_intermediaire
39284;Lavangeot;1b_Sous_dense
39285;Lavans-lès-Dole;1b_Sous_dense
39286;Lavans-lès-Saint-Claude;1b_Sous_dense
39288;Lavigny;3_intermediaire
39289;Lect;3_intermediaire
39290;Valzin en Petite Montagne;3_intermediaire
39291;Lemuy;3_intermediaire
39292;Lent;3_intermediaire
39293;Leschères;1b_Sous_dense
39295;Loisia;1b_Sous_dense
39296;Lombard;3_intermediaire
39297;Longchaumois;1b_Sous_dense
39298;Longcochon;3_intermediaire
39299;Longwy-sur-le-Doubs;1b_Sous_dense
39300;Lons-le-Saunier;3_intermediaire
39301;Loulle;3_intermediaire
39302;Louvatange;3_intermediaire
39304;Le Louverot;3_intermediaire
39305;La Loye;3_intermediaire
39306;Macornay;3_intermediaire
39307;Maisod;1b_Sous_dense
39308;Malange;1b_Sous_dense
39310;Mantry;3_intermediaire
39312;Marigna-sur-Valouse;3_intermediaire
39313;Marigny;3_intermediaire
39314;Marnézia;3_intermediaire
39315;Marnoz;3_intermediaire
39317;La Marre;1b_Sous_dense
39318;Martigna;3_intermediaire
39319;Mathenay;3_intermediaire
39320;Maynal;3_intermediaire
39321;Menétru-le-Vignoble;1b_Sous_dense
39322;Menétrux-en-Joux;3_intermediaire
39323;Menotey;1b_Sous_dense
39324;Mérona;3_intermediaire
39325;Mesnay;3_intermediaire
39326;Mesnois;3_intermediaire
39327;Messia-sur-Sorne;3_intermediaire
39328;Meussia;1b_Sous_dense
39329;Mièges;3_intermediaire
39330;Miéry;1b_Sous_dense
39331;Mignovillard;3_intermediaire
39333;Moirans-en-Montagne;1b_Sous_dense
39334;Moiron;3_intermediaire
39335;Moissey;1b_Sous_dense
39336;Molain;1b_Sous_dense
39337;Molamboz;3_intermediaire
39338;Molay;1b_Sous_dense
39339;Chassal-Molinges;1b_Sous_dense
39342;Monay;1b_Sous_dense
39343;Monnetay;1b_Sous_dense
39344;Monnet-la-Ville;3_intermediaire
39345;Monnières;3_intermediaire
39346;Montagna-le-Reconduit;1b_Sous_dense
39348;Montaigu;3_intermediaire
39349;Montain;3_intermediaire
39350;Montbarrey;3_intermediaire
39351;Montcusel;3_intermediaire
39352;Monteplain;3_intermediaire
39353;Montfleur;1b_Sous_dense
39354;Montholier;1b_Sous_dense
39355;Montigny-lès-Arsures;3_intermediaire
39356;Montigny-sur-l'Ain;3_intermediaire
39359;Montmarlon;3_intermediaire
39360;Montmirey-la-Ville;1b_Sous_dense
39361;Montmirey-le-Château;1b_Sous_dense
39362;Montmorot;3_intermediaire
39363;Montrevel;1b_Sous_dense
39364;Montrond;3_intermediaire
39365;Mont-sous-Vaudrey;3_intermediaire
39366;Mont-sur-Monnet;3_intermediaire
39367;Morbier;1b_Sous_dense
39368;Hauts de Bienne;1b_Sous_dense
39370;Mouchard;3_intermediaire
39372;Mournans-Charbonny;3_intermediaire
39373;Les Moussières;1b_Sous_dense
39375;Moutonne;3_intermediaire
39376;Moutoux;3_intermediaire
39377;Mutigney;1b_Sous_dense
39378;Les Trois-Châteaux;1b_Sous_dense
39379;Nance;3_intermediaire
39380;Nancuise;3_intermediaire
39381;Les Nans;3_intermediaire
39385;Neublans-Abergement;3_intermediaire
39386;Neuvilley;1b_Sous_dense
39387;Nevy-lès-Dole;3_intermediaire
39388;Nevy-sur-Seille;3_intermediaire
39389;Ney;3_intermediaire
39390;Nogna;3_intermediaire
39391;Nozeroy;3_intermediaire
39392;Offlanges;1b_Sous_dense
39393;Onglières;3_intermediaire
39394;Onoz;3_intermediaire
39396;Orchamps;3_intermediaire
39397;Orgelet;3_intermediaire
39398;Ougney;1b_Sous_dense
39399;Ounans;3_intermediaire
39400;Our;3_intermediaire
39401;Oussières;1b_Sous_dense
39402;Pagney;5_Sur_dotee
39403;Pagnoz;3_intermediaire
39404;Pannessières;3_intermediaire
39405;Parcey;3_intermediaire
39406;Le Pasquier;3_intermediaire
39407;Passenans;1b_Sous_dense
39408;Patornay;3_intermediaire
39409;Peintre;1b_Sous_dense
39411;Perrigny;3_intermediaire
39412;Peseux;1b_Sous_dense
39413;La Pesse;1b_Sous_dense
39415;Petit-Noir;1b_Sous_dense
39418;Picarreau;1b_Sous_dense
39419;Pillemoine;3_intermediaire
39420;Pimorin;1b_Sous_dense
39421;Le Pin;3_intermediaire
39422;Plainoiseau;3_intermediaire
39423;Plaisia;3_intermediaire
39424;Les Planches-en-Montagne;3_intermediaire
39425;Les Planches-près-Arbois;3_intermediaire
39426;Plasne;1b_Sous_dense
39427;Plénise;3_intermediaire
39428;Plénisette;3_intermediaire
39429;Pleure;1b_Sous_dense
39430;Plumont;3_intermediaire
39431;Poids-de-Fiole;3_intermediaire
39432;Pointre;1b_Sous_dense
39434;Poligny;1b_Sous_dense
39435;Pont-de-Poitte;3_intermediaire
39436;Pont-d'Héry;3_intermediaire
39437;Pont-du-Navoy;3_intermediaire
39439;Port-Lesney;3_intermediaire
39441;Prémanon;3_intermediaire
39443;Présilly;3_intermediaire
39444;Pretin;3_intermediaire
39445;Publy;3_intermediaire
39446;Pupillin;3_intermediaire
39447;Quintigny;3_intermediaire
39448;Rahon;1b_Sous_dense
39449;Rainans;1b_Sous_dense
39451;Ranchot;3_intermediaire
39452;Rans;3_intermediaire
39453;Ravilloles;1b_Sous_dense
39454;Recanoz;3_intermediaire
39455;Reithouse;3_intermediaire
39456;Relans;3_intermediaire
39457;Les Repôts;3_intermediaire
39458;Revigny;3_intermediaire
39460;La Rixouse;1b_Sous_dense
39461;Rix;3_intermediaire
39462;Rochefort-sur-Nenon;1b_Sous_dense
39463;Rogna;3_intermediaire
39464;Romain;3_intermediaire
39465;Romange;1b_Sous_dense
39466;Rosay;1b_Sous_dense
39467;Rotalier;3_intermediaire
39468;Rothonay;3_intermediaire
39469;Rouffange;3_intermediaire
39470;Les Rousses;3_intermediaire
39471;Ruffey-sur-Seille;3_intermediaire
39472;Rye;1b_Sous_dense
39473;Saffloz;3_intermediaire
39474;Sainte-Agnès;3_intermediaire
39475;Saint-Amour;1b_Sous_dense
39476;Saint-Aubin;1b_Sous_dense
39477;Saint-Baraing;1b_Sous_dense
39478;Saint-Claude;1b_Sous_dense
39479;Saint-Cyr-Montmalin;3_intermediaire
39480;Saint-Didier;3_intermediaire
39481;Saint-Germain-en-Montagne;3_intermediaire
39485;Val Suran;1b_Sous_dense
39486;Saint-Lamain;1b_Sous_dense
39487;Saint-Laurent-en-Grandvaux;3_intermediaire
39489;Saint-Lothain;1b_Sous_dense
39490;Saint-Loup;1b_Sous_dense
39491;Coteaux du Lizon;1b_Sous_dense
39492;Saint-Maur;3_intermediaire
39493;Saint-Maurice-Crillat;3_intermediaire
39494;Saint-Pierre;3_intermediaire
39495;Saint-Thiébaud;3_intermediaire
39497;Saizenay;3_intermediaire
39498;Salans;3_intermediaire
39499;Saligney;3_intermediaire
39500;Salins-les-Bains;3_intermediaire
39501;Sampans;3_intermediaire
39502;Santans;3_intermediaire
39503;Sapois;3_intermediaire
39504;Sarrogna;3_intermediaire
39505;Saugeot;3_intermediaire
39507;Séligney;1b_Sous_dense
39508;Sellières;1b_Sous_dense
39510;Septmoncel les Molunes;1b_Sous_dense
39511;Sergenaux;1b_Sous_dense
39512;Sergenon;1b_Sous_dense
39513;Sermange;3_intermediaire
39514;Serre-les-Moulières;1b_Sous_dense
39517;Sirod;3_intermediaire
39518;Songeson;3_intermediaire
39519;Soucia;3_intermediaire
39520;Souvans;3_intermediaire
39522;Supt;3_intermediaire
39523;Syam;3_intermediaire
39525;Tassenières;1b_Sous_dense
39526;Tavaux;1b_Sous_dense
39527;Taxenne;3_intermediaire
39528;Thervay;1b_Sous_dense
39529;Thésy;3_intermediaire
39530;Thoirette-Coisia;3_intermediaire
39531;Thoiria;3_intermediaire
39532;Thoissia;1b_Sous_dense
39533;Toulouse-le-Château;1b_Sous_dense
39534;La Tour-du-Meix;3_intermediaire
39535;Tourmont;1b_Sous_dense
39537;Trenal;3_intermediaire
39538;Uxelles;3_intermediaire
39539;Vadans;3_intermediaire
39540;Valempoulières;3_intermediaire
39543;Vannoz;3_intermediaire
39545;Le Vaudioux;3_intermediaire
39546;Vaudrey;3_intermediaire
39547;Vaux-lès-Saint-Claude;1b_Sous_dense
39548;Vaux-sur-Poligny;1b_Sous_dense
39550;Verges;3_intermediaire
39551;Véria;1b_Sous_dense
39552;Vernantois;3_intermediaire
39553;Le Vernois;3_intermediaire
39554;Vers-en-Montagne;3_intermediaire
39555;Vers-sous-Sellières;3_intermediaire
39556;Vertamboz;3_intermediaire
39557;Vescles;3_intermediaire
39558;Vevy;3_intermediaire
39559;La Vieille-Loye;3_intermediaire
39560;Villard-Saint-Sauveur;1b_Sous_dense
39561;Villards-d'Héria;1b_Sous_dense
39565;Villeneuve-d'Aval;3_intermediaire
39567;Villeneuve-sous-Pymont;3_intermediaire
39568;Villerserine;1b_Sous_dense
39569;Villers-Farlay;3_intermediaire
39570;Villers-les-Bois;1b_Sous_dense
39571;Villers-Robert;1b_Sous_dense
39572;Villette-lès-Arbois;3_intermediaire
39573;Villette-lès-Dole;3_intermediaire
39574;Villevieux;3_intermediaire
39575;Le Villey;3_intermediaire
39576;Val-Sonnette;3_intermediaire
39577;Vincent-Froideville;3_intermediaire
39579;Viry;3_intermediaire
39581;Vitreux;5_Sur_dotee
39582;Voiteur;3_intermediaire
39583;Vosbles-Valfin;3_intermediaire
39584;Vriange;1b_Sous_dense
39585;Vulvoz;1b_Sous_dense
39586;Aresches;3_intermediaire
40001;Aire-sur-l'Adour;1b_Sous_dense
40002;Amou;3_intermediaire
40003;Angoumé;3_intermediaire
40004;Angresse;4_Tres_dotee
40005;Arboucave;3_intermediaire
40006;Arengosse;3_intermediaire
40007;Argelos;3_intermediaire
40008;Argelouse;3_intermediaire
40011;Arsague;3_intermediaire
40012;Artassenx;3_intermediaire
40013;Arthez-d'Armagnac;3_intermediaire
40014;Arue;1b_Sous_dense
40015;Arx;3_intermediaire
40016;Aubagnan;3_intermediaire
40017;Audignon;3_intermediaire
40018;Audon;3_intermediaire
40019;Aureilhan;3_intermediaire
40020;Aurice;3_intermediaire
40021;Azur;3_intermediaire
40022;Bahus-Soubiran;1b_Sous_dense
40023;Baigts;1b_Sous_dense
40024;Banos;3_intermediaire
40025;Bascons;3_intermediaire
40026;Bas-Mauco;3_intermediaire
40027;Bassercles;3_intermediaire
40028;Bastennes;3_intermediaire
40029;Bats;3_intermediaire
40030;Baudignan;1b_Sous_dense
40031;Bégaar;3_intermediaire
40032;Belhade;3_intermediaire
40033;Bélis;3_intermediaire
40034;Bélus;3_intermediaire
40035;Bénesse-lès-Dax;3_intermediaire
40036;Bénesse-Maremne;3_intermediaire
40037;Benquet;3_intermediaire
40038;Bergouey;3_intermediaire
40039;Betbezer-d'Armagnac;1b_Sous_dense
40040;Beylongue;3_intermediaire
40041;Beyries;3_intermediaire
40042;Biarrotte;3_intermediaire
40043;Bias;3_intermediaire
40044;Biaudos;1b_Sous_dense
40046;Biscarrosse;3_intermediaire
40047;Bonnegarde;3_intermediaire
40049;Bordères-et-Lamensans;1b_Sous_dense
40050;Bostens;1b_Sous_dense
40051;Bougue;3_intermediaire
40052;Bourdalat;1b_Sous_dense
40053;Bourriot-Bergonce;1b_Sous_dense
40054;Brassempouy;3_intermediaire
40055;Bretagne-de-Marsan;3_intermediaire
40056;Brocas;3_intermediaire
40057;Buanes;1b_Sous_dense
40058;Cachen;1b_Sous_dense
40059;Cagnotte;3_intermediaire
40060;Callen;3_intermediaire
40061;Campagne;3_intermediaire
40062;Campet-et-Lamolère;3_intermediaire
40063;Candresse;3_intermediaire
40064;Canenx-et-Réaut;3_intermediaire
40065;Capbreton;4_Tres_dotee
40066;Carcarès-Sainte-Croix;3_intermediaire
40067;Carcen-Ponson;3_intermediaire
40068;Cassen;1b_Sous_dense
40069;Castaignos-Souslens;3_intermediaire
40070;Castandet;3_intermediaire
40071;Castelnau-Chalosse;3_intermediaire
40072;Castelnau-Tursan;1b_Sous_dense
40073;Castelner;3_intermediaire
40074;Castel-Sarrazin;3_intermediaire
40075;Castets;3_intermediaire
40076;Cauna;3_intermediaire
40077;Cauneille;3_intermediaire
40078;Caupenne;1b_Sous_dense
40079;Cazalis;3_intermediaire
40080;Cazères-sur-l'Adour;1b_Sous_dense
40081;Cère;3_intermediaire
40082;Classun;1b_Sous_dense
40083;Clèdes;1b_Sous_dense
40084;Clermont;1b_Sous_dense
40085;Commensacq;3_intermediaire
40086;Coudures;3_intermediaire
40087;Créon-d'Armagnac;1b_Sous_dense
40088;Dax;3_intermediaire
40089;Doazit;3_intermediaire
40090;Donzacq;3_intermediaire
40091;Duhort-Bachen;1b_Sous_dense
40092;Dumes;3_intermediaire
40093;Escalans;1b_Sous_dense
40094;Escource;3_intermediaire
40095;Estibeaux;3_intermediaire
40096;Estigarde;1b_Sous_dense
40097;Eugénie-les-Bains;1b_Sous_dense
40098;Eyres-Moncube;3_intermediaire
40099;Fargues;3_intermediaire
40100;Le Frêche;3_intermediaire
40101;Gaas;1b_Sous_dense
40102;Gabarret;1b_Sous_dense
40103;Gaillères;3_intermediaire
40104;Gamarde-les-Bains;1b_Sous_dense
40105;Garein;3_intermediaire
40106;Garrey;1b_Sous_dense
40108;Gastes;3_intermediaire
40109;Gaujacq;3_intermediaire
40110;Geaune;1b_Sous_dense
40111;Geloux;3_intermediaire
40112;Gibret;1b_Sous_dense
40113;Goos;1b_Sous_dense
40114;Gourbera;3_intermediaire
40115;Gousse;1b_Sous_dense
40116;Gouts;3_intermediaire
40117;Grenade-sur-l'Adour;3_intermediaire
40118;Habas;3_intermediaire
40119;Hagetmau;3_intermediaire
40120;Hastingues;3_intermediaire
40121;Hauriet;1b_Sous_dense
40122;Haut-Mauco;3_intermediaire
40123;Herm;3_intermediaire
40124;Herré;1b_Sous_dense
40125;Heugas;3_intermediaire
40126;Hinx;1b_Sous_dense
40127;Hontanx;1b_Sous_dense
40128;Horsarrieu;3_intermediaire
40129;Josse;3_intermediaire
40130;Labastide-Chalosse;3_intermediaire
40131;Labastide-d'Armagnac;1b_Sous_dense
40132;Labatut;3_intermediaire
40133;Labenne;4_Tres_dotee
40134;Labouheyre;3_intermediaire
40135;Labrit;3_intermediaire
40136;Lacajunte;5_Sur_dotee
40137;Lacquy;3_intermediaire
40138;Lacrabe;3_intermediaire
40139;Laglorieuse;3_intermediaire
40140;Lagrange;1b_Sous_dense
40141;Lahosse;1b_Sous_dense
40142;Laluque;3_intermediaire
40143;Lamothe;3_intermediaire
40144;Larbey;1b_Sous_dense
40145;Larrivière-Saint-Savin;3_intermediaire
40146;Latrille;3_intermediaire
40147;Laurède;1b_Sous_dense
40148;Lauret;3_intermediaire
40149;Lencouacq;1b_Sous_dense
40150;Léon;3_intermediaire
40151;Lesgor;3_intermediaire
40152;Lesperon;3_intermediaire
40153;Le Leuy;3_intermediaire
40154;Lévignacq;3_intermediaire
40155;Linxe;3_intermediaire
40156;Liposthey;3_intermediaire
40157;Lit-et-Mixe;3_intermediaire
40158;Losse;1b_Sous_dense
40159;Louer;1b_Sous_dense
40160;Lourquen;1b_Sous_dense
40161;Lubbon;1b_Sous_dense
40162;Lucbardez-et-Bargues;3_intermediaire
40163;Lüe;3_intermediaire
40164;Retjons;1b_Sous_dense
40165;Luglon;3_intermediaire
40166;Lussagnet;1b_Sous_dense
40167;Luxey;3_intermediaire
40168;Magescq;3_intermediaire
40169;Maillas;3_intermediaire
40170;Maillères;3_intermediaire
40171;Mano;3_intermediaire
40172;Mant;3_intermediaire
40173;Marpaps;3_intermediaire
40174;Mauries;1b_Sous_dense
40175;Maurrin;3_intermediaire
40176;Mauvezin-d'Armagnac;1b_Sous_dense
40177;Maylis;1b_Sous_dense
40178;Mazerolles;3_intermediaire
40179;Mées;3_intermediaire
40180;Meilhan;3_intermediaire
40181;Messanges;3_intermediaire
40182;Mézos;3_intermediaire
40183;Mimbaste;3_intermediaire
40184;Mimizan;3_intermediaire
40185;Miramont-Sensacq;3_intermediaire
40186;Misson;1b_Sous_dense
40187;Moliets-et-Maa;3_intermediaire
40188;Momuy;3_intermediaire
40189;Monget;3_intermediaire
40190;Monségur;3_intermediaire
40191;Montaut;3_intermediaire
40192;Mont-de-Marsan;3_intermediaire
40193;Montégut;3_intermediaire
40194;Montfort-en-Chalosse;1b_Sous_dense
40195;Montgaillard;3_intermediaire
40196;Montsoué;3_intermediaire
40197;Morcenx-la-Nouvelle;3_intermediaire
40198;Morganx;3_intermediaire
40199;Mouscardès;3_intermediaire
40200;Moustey;3_intermediaire
40201;Mugron;1b_Sous_dense
40202;Narrosse;3_intermediaire
40203;Nassiet;3_intermediaire
40204;Nerbis;1b_Sous_dense
40205;Nousse;1b_Sous_dense
40206;Oeyregave;3_intermediaire
40207;Oeyreluy;3_intermediaire
40208;Onard;3_intermediaire
40209;Ondres;1b_Sous_dense
40210;Onesse-Laharie;3_intermediaire
40211;Orist;3_intermediaire
40212;Orthevielle;3_intermediaire
40213;Orx;3_intermediaire
40214;Ossages;3_intermediaire
40215;Ousse-Suzan;3_intermediaire
40216;Ozourt;3_intermediaire
40217;Parentis-en-Born;3_intermediaire
40218;Parleboscq;1b_Sous_dense
40219;Payros-Cazautets;1b_Sous_dense
40220;Pécorade;1b_Sous_dense
40221;Perquie;3_intermediaire
40222;Pey;3_intermediaire
40223;Peyre;3_intermediaire
40224;Peyrehorade;3_intermediaire
40225;Philondenx;5_Sur_dotee
40226;Pimbo;5_Sur_dotee
40227;Pissos;3_intermediaire
40228;Pomarez;3_intermediaire
40229;Pontenx-les-Forges;3_intermediaire
40230;Pontonx-sur-l'Adour;3_intermediaire
40231;Port-de-Lanne;3_intermediaire
40232;Poudenx;3_intermediaire
40233;Pouillon;1b_Sous_dense
40234;Pouydesseaux;1b_Sous_dense
40235;Poyanne;1b_Sous_dense
40236;Poyartin;1b_Sous_dense
40237;Préchacq-les-Bains;1b_Sous_dense
40238;Pujo-le-Plan;3_intermediaire
40239;Puyol-Cazalet;1b_Sous_dense
40240;Renung;1b_Sous_dense
40242;Rimbez-et-Baudiets;1b_Sous_dense
40243;Rion-des-Landes;3_intermediaire
40244;Rivière-Saas-et-Gourby;3_intermediaire
40245;Roquefort;1b_Sous_dense
40246;Sabres;3_intermediaire
40247;Saint-Agnet;3_intermediaire
40248;Saint-André-de-Seignanx;1b_Sous_dense
40249;Saint-Aubin;1b_Sous_dense
40250;Saint-Avit;3_intermediaire
40251;Saint-Barthélemy;1b_Sous_dense
40252;Sainte-Colombe;3_intermediaire
40253;Saint-Cricq-Chalosse;3_intermediaire
40254;Saint-Cricq-du-Gave;3_intermediaire
40255;Saint-Cricq-Villeneuve;3_intermediaire
40256;Saint-Étienne-d'Orthe;3_intermediaire
40257;Sainte-Eulalie-en-Born;3_intermediaire
40258;Sainte-Foy;3_intermediaire
40259;Saint-Gein;1b_Sous_dense
40260;Saint-Geours-d'Auribat;1b_Sous_dense
40261;Saint-Geours-de-Maremne;3_intermediaire
40262;Saint-Gor;1b_Sous_dense
40263;Saint-Jean-de-Lier;1b_Sous_dense
40264;Saint-Jean-de-Marsacq;3_intermediaire
40265;Saint-Julien-d'Armagnac;1b_Sous_dense
40266;Saint-Julien-en-Born;3_intermediaire
40267;Saint-Justin;1b_Sous_dense
40268;Saint-Laurent-de-Gosse;1b_Sous_dense
40269;Saint-Lon-les-Mines;3_intermediaire
40270;Saint-Loubouer;1b_Sous_dense
40271;Sainte-Marie-de-Gosse;3_intermediaire
40272;Saint-Martin-de-Hinx;3_intermediaire
40273;Saint-Martin-de-Seignanx;1b_Sous_dense
40274;Saint-Martin-d'Oney;3_intermediaire
40275;Saint-Maurice-sur-Adour;3_intermediaire
40276;Saint-Michel-Escalus;3_intermediaire
40277;Saint-Pandelon;3_intermediaire
40278;Saint-Paul-en-Born;3_intermediaire
40279;Saint-Paul-lès-Dax;3_intermediaire
40280;Saint-Perdon;3_intermediaire
40281;Saint-Pierre-du-Mont;3_intermediaire
40282;Saint-Sever;3_intermediaire
40283;Saint-Vincent-de-Paul;3_intermediaire
40284;Saint-Vincent-de-Tyrosse;3_intermediaire
40285;Saint-Yaguen;3_intermediaire
40286;Samadet;3_intermediaire
40287;Sanguinet;3_intermediaire
40288;Sarbazan;1b_Sous_dense
40289;Sarraziet;3_intermediaire
40290;Sarron;3_intermediaire
40291;Saubion;3_intermediaire
40292;Saubrigues;3_intermediaire
40293;Saubusse;3_intermediaire
40294;Saugnac-et-Cambran;3_intermediaire
40295;Saugnac-et-Muret;3_intermediaire
40296;Seignosse;3_intermediaire
40297;Le Sen;3_intermediaire
40298;Serres-Gaston;3_intermediaire
40299;Serreslous-et-Arribans;3_intermediaire
40300;Seyresse;3_intermediaire
40301;Siest;3_intermediaire
40303;Solférino;3_intermediaire
40304;Soorts-Hossegor;4_Tres_dotee
40305;Sorbets;1b_Sous_dense
40306;Sorde-l'Abbaye;3_intermediaire
40307;Sore;3_intermediaire
40308;Sort-en-Chalosse;1b_Sous_dense
40309;Souprosse;3_intermediaire
40310;Soustons;3_intermediaire
40311;Taller;3_intermediaire
40312;Tarnos;1b_Sous_dense
40313;Tartas;3_intermediaire
40314;Tercis-les-Bains;3_intermediaire
40315;Téthieu;3_intermediaire
40316;Tilh;3_intermediaire
40317;Tosse;3_intermediaire
40318;Toulouzette;1b_Sous_dense
40319;Trensacq;3_intermediaire
40320;Uchacq-et-Parentis;3_intermediaire
40321;Urgons;3_intermediaire
40322;Uza;3_intermediaire
40323;Vert;3_intermediaire
40324;Vicq-d'Auribat;1b_Sous_dense
40325;Vielle-Tursan;3_intermediaire
40326;Vielle-Saint-Girons;3_intermediaire
40327;Vielle-Soubiran;1b_Sous_dense
40328;Vieux-Boucau-les-Bains;3_intermediaire
40329;Le Vignau;1b_Sous_dense
40330;Villenave;3_intermediaire
40331;Villeneuve-de-Marsan;3_intermediaire
40332;Ychoux;3_intermediaire
40333;Ygos-Saint-Saturnin;3_intermediaire
40334;Yzosse;3_intermediaire
41001;Ambloy;3_intermediaire
41002;Angé;3_intermediaire
41003;Areines;3_intermediaire
41004;Artins;3_intermediaire
41006;Autainville;3_intermediaire
41007;Authon;3_intermediaire
41008;Avaray;3_intermediaire
41009;Averdon;3_intermediaire
41010;Azé;3_intermediaire
41012;Baillou;3_intermediaire
41013;Bauzy;3_intermediaire
