CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage infirmiers
77178;Faÿ-lès-Nemours;3_intermediaire
77179;Féricy;3_intermediaire
77180;Férolles-Attilly;3_intermediaire
77181;Ferrières-en-Brie;3_intermediaire
77182;La Ferté-Gaucher;3_intermediaire
77183;La Ferté-sous-Jouarre;3_intermediaire
77184;Flagy;4_Tres_dotee
77185;Fleury-en-Bière;3_intermediaire
77186;Fontainebleau;3_intermediaire
77187;Fontaine-Fourches;3_intermediaire
77188;Fontaine-le-Port;3_intermediaire
77190;Fontains;3_intermediaire
77191;Fontenailles;3_intermediaire
77192;Fontenay-Trésigny;3_intermediaire
77193;Forfry;2_Sous_dotee
77194;Forges;4_Tres_dotee
77195;Fouju;3_intermediaire
77196;Fresnes-sur-Marne;3_intermediaire
77197;Frétoy;3_intermediaire
77198;Fromont;2_Sous_dotee
77199;Fublaines;3_intermediaire
77200;Garentreville;2_Sous_dotee
77201;Gastins;3_intermediaire
77202;La Genevraye;3_intermediaire
77203;Germigny-l'Évêque;3_intermediaire
77204;Germigny-sous-Coulombs;2_Sous_dotee
77205;Gesvres-le-Chapitre;2_Sous_dotee
77206;Giremoutiers;3_intermediaire
77207;Gironville;2_Sous_dotee
77208;Gouaix;3_intermediaire
77209;Gouvernes;3_intermediaire
77210;La Grande-Paroisse;4_Tres_dotee
77211;Grandpuits-Bailly-Carrois;3_intermediaire
77212;Gravon;4_Tres_dotee
77214;Gressy;3_intermediaire
77215;Gretz-Armainvilliers;3_intermediaire
77216;Grez-sur-Loing;3_intermediaire
77217;Grisy-Suisnes;3_intermediaire
77218;Grisy-sur-Seine;3_intermediaire
77219;Guérard;3_intermediaire
77220;Guercheville;3_intermediaire
77221;Guermantes;3_intermediaire
77222;Guignes;3_intermediaire
77223;Gurcy-le-Châtel;3_intermediaire
77224;Hautefeuille;3_intermediaire
77225;La Haute-Maison;3_intermediaire
77226;Héricy;3_intermediaire
77227;Hermé;3_intermediaire
77228;Hondevilliers;3_intermediaire
77229;La Houssaye-en-Brie;3_intermediaire
77230;Ichy;2_Sous_dotee
77231;Isles-les-Meldeuses;2_Sous_dotee
77232;Isles-lès-Villenoy;3_intermediaire
77233;Iverny;3_intermediaire
77234;Jablines;3_intermediaire
77235;Jaignes;2_Sous_dotee
77236;Jaulnes;3_intermediaire
77237;Jossigny;3_intermediaire
77238;Jouarre;3_intermediaire
77239;Jouy-le-Châtel;3_intermediaire
77240;Jouy-sur-Morin;3_intermediaire
77241;Juilly;3_intermediaire
77242;Jutigny;3_intermediaire
77243;Lagny-sur-Marne;3_intermediaire
77244;Larchant;3_intermediaire
77245;Laval-en-Brie;4_Tres_dotee
77246;Léchelle;3_intermediaire
77247;Lescherolles;3_intermediaire
77248;Lesches;3_intermediaire
77249;Lésigny;3_intermediaire
77250;Leudon-en-Brie;3_intermediaire
77251;Lieusaint;3_intermediaire
77252;Limoges-Fourches;3_intermediaire
77253;Lissy;3_intermediaire
77254;Liverdy-en-Brie;3_intermediaire
77255;Livry-sur-Seine;4_Tres_dotee
77256;Lizines;3_intermediaire
77257;Lizy-sur-Ourcq;2_Sous_dotee
77258;Lognes;3_intermediaire
77259;Longperrier;3_intermediaire
77260;Longueville;3_intermediaire
77261;Lorrez-le-Bocage-Préaux;3_intermediaire
77262;Louan-Villegruis-Fontaine;3_intermediaire
77263;Luisetaines;3_intermediaire
77264;Lumigny-Nesles-Ormeaux;3_intermediaire
77265;Luzancy;3_intermediaire
77266;Machault;3_intermediaire
77267;La Madeleine-sur-Loing;3_intermediaire
77268;Magny-le-Hongre;3_intermediaire
77269;Maincy;4_Tres_dotee
77270;Maisoncelles-en-Brie;3_intermediaire
77271;Maisoncelles-en-Gâtinais;3_intermediaire
77272;Maison-Rouge;3_intermediaire
77273;Marchémoret;2_Sous_dotee
77274;Marcilly;2_Sous_dotee
77275;Les Marêts;3_intermediaire
77276;Mareuil-lès-Meaux;3_intermediaire
77277;Marles-en-Brie;3_intermediaire
77278;Marolles-en-Brie;3_intermediaire
77279;Marolles-sur-Seine;4_Tres_dotee
77280;Mary-sur-Marne;2_Sous_dotee
77281;Mauperthuis;3_intermediaire
77282;Mauregard;3_intermediaire
77283;May-en-Multien;2_Sous_dotee
77284;Meaux;3_intermediaire
77285;Le Mée-sur-Seine;3_intermediaire
77286;Meigneux;3_intermediaire
77287;Meilleray;3_intermediaire
77288;Melun;4_Tres_dotee
77289;Melz-sur-Seine;3_intermediaire
77290;Méry-sur-Marne;3_intermediaire
77291;Le Mesnil-Amelot;3_intermediaire
77292;Messy;3_intermediaire
77293;Misy-sur-Yonne;4_Tres_dotee
77294;Mitry-Mory;3_intermediaire
77295;Moisenay;3_intermediaire
77296;Moissy-Cramayel;3_intermediaire
77297;Mondreville;3_intermediaire
77298;Mons-en-Montois;3_intermediaire
77300;Montceaux-lès-Meaux;3_intermediaire
77301;Montceaux-lès-Provins;3_intermediaire
77302;Montcourt-Fromonville;3_intermediaire
77303;Montdauphin;2_Sous_dotee
77304;Montenils;2_Sous_dotee
77305;Montereau-Fault-Yonne;4_Tres_dotee
77306;Montereau-sur-le-Jard;4_Tres_dotee
77307;Montévrain;3_intermediaire
77308;Montgé-en-Goële;3_intermediaire
77309;Monthyon;3_intermediaire
77310;Montigny-le-Guesdier;3_intermediaire
77311;Montigny-Lencoup;4_Tres_dotee
77312;Montigny-sur-Loing;3_intermediaire
77313;Montmachoux;4_Tres_dotee
77314;Montolivet;2_Sous_dotee
77315;Montry;3_intermediaire
77316;Moret-Loing-et-Orvanne;3_intermediaire
77317;Mormant;3_intermediaire
77318;Mortcerf;3_intermediaire
77319;Mortery;3_intermediaire
77320;Mouroux;3_intermediaire
77321;Mousseaux-lès-Bray;3_intermediaire
77322;Moussy-le-Neuf;3_intermediaire
77323;Moussy-le-Vieux;3_intermediaire
77325;Mouy-sur-Seine;3_intermediaire
77326;Nandy;3_intermediaire
77327;Nangis;3_intermediaire
77328;Nanteau-sur-Essonne;3_intermediaire
77329;Nanteau-sur-Lunain;3_intermediaire
77330;Nanteuil-lès-Meaux;3_intermediaire
77331;Nanteuil-sur-Marne;3_intermediaire
77332;Nantouillet;3_intermediaire
77333;Nemours;3_intermediaire
77335;Chauconin-Neufmontiers;3_intermediaire
77336;Neufmoutiers-en-Brie;3_intermediaire
77337;Noisiel;3_intermediaire
77338;Noisy-Rudignon;4_Tres_dotee
77339;Noisy-sur-École;3_intermediaire
77340;Nonville;3_intermediaire
77341;Noyen-sur-Seine;3_intermediaire
77342;Obsonville;2_Sous_dotee
77343;Ocquerre;2_Sous_dotee
77344;Oissery;2_Sous_dotee
77345;Orly-sur-Morin;3_intermediaire
77347;Les Ormes-sur-Voulzie;3_intermediaire
77348;Ormesson;3_intermediaire
77349;Othis;3_intermediaire
77350;Ozoir-la-Ferrière;3_intermediaire
77352;Ozouer-le-Voulgis;3_intermediaire
77353;Paley;3_intermediaire
77354;Pamfou;3_intermediaire
77355;Paroy;3_intermediaire
77356;Passy-sur-Seine;3_intermediaire
77357;Pécy;3_intermediaire
77358;Penchard;3_intermediaire
77359;Perthes;3_intermediaire
77360;Pézarches;3_intermediaire
77361;Pierre-Levée;3_intermediaire
77363;Le Pin;3_intermediaire
77364;Le Plessis-aux-Bois;2_Sous_dotee
77365;Le Plessis-Feu-Aussoux;3_intermediaire
77366;Le Plessis-l'Évêque;2_Sous_dotee
77367;Le Plessis-Placy;2_Sous_dotee
77368;Poigny;3_intermediaire
77369;Poincy;3_intermediaire
77370;Poligny;3_intermediaire
77371;Pommeuse;3_intermediaire
77372;Pomponne;3_intermediaire
77373;Pontault-Combault;3_intermediaire
77374;Pontcarré;3_intermediaire
77376;Précy-sur-Marne;3_intermediaire
77377;Presles-en-Brie;3_intermediaire
77378;Pringy;3_intermediaire
77379;Provins;3_intermediaire
77380;Puisieux;2_Sous_dotee
77381;Quiers;3_intermediaire
77382;Quincy-Voisins;3_intermediaire
77383;Rampillon;3_intermediaire
77384;Réau;3_intermediaire
77385;Rebais;3_intermediaire
77386;Recloses;3_intermediaire
77387;Remauville;3_intermediaire
77388;Reuil-en-Brie;3_intermediaire
77389;La Rochette;4_Tres_dotee
77390;Roissy-en-Brie;3_intermediaire
77391;Rouilly;3_intermediaire
77392;Rouvres;3_intermediaire
77393;Rozay-en-Brie;3_intermediaire
77394;Rubelles;4_Tres_dotee
77395;Rumont;2_Sous_dotee
77396;Rupéreux;3_intermediaire
77397;Saâcy-sur-Marne;3_intermediaire
77398;Sablonnières;3_intermediaire
77400;Saint-Augustin;3_intermediaire
77401;Sainte-Aulde;3_intermediaire
77402;Saint-Barthélemy;3_intermediaire
77403;Saint-Brice;3_intermediaire
77404;Sainte-Colombe;3_intermediaire
77405;Saint-Cyr-sur-Morin;3_intermediaire
77406;Saint-Denis-lès-Rebais;3_intermediaire
77407;Saint-Fargeau-Ponthierry;3_intermediaire
77408;Saint-Fiacre;3_intermediaire
77409;Saint-Germain-Laval;4_Tres_dotee
77410;Saint-Germain-Laxis;4_Tres_dotee
77411;Saint-Germain-sous-Doue;3_intermediaire
77412;Saint-Germain-sur-École;3_intermediaire
77413;Saint-Germain-sur-Morin;3_intermediaire
77414;Saint-Hilliers;3_intermediaire
77415;Saint-Jean-les-Deux-Jumeaux;3_intermediaire
77416;Saint-Just-en-Brie;3_intermediaire
77417;Saint-Léger;3_intermediaire
77418;Saint-Loup-de-Naud;3_intermediaire
77419;Saint-Mammès;3_intermediaire
77420;Saint-Mard;3_intermediaire
77421;Saint-Mars-Vieux-Maisons;3_intermediaire
77423;Saint-Martin-des-Champs;3_intermediaire
77424;Saint-Martin-du-Boschet;3_intermediaire
77425;Saint-Martin-en-Bière;3_intermediaire
77426;Saint-Méry;3_intermediaire
77427;Saint-Mesmes;3_intermediaire
77428;Saint-Ouen-en-Brie;3_intermediaire
77429;Saint-Ouen-sur-Morin;3_intermediaire
77430;Saint-Pathus;2_Sous_dotee
77431;Saint-Pierre-lès-Nemours;3_intermediaire
77432;Saint-Rémy-de-la-Vanne;3_intermediaire
77433;Beautheil-Saints;3_intermediaire
77434;Saint-Sauveur-lès-Bray;3_intermediaire
77435;Saint-Sauveur-sur-École;3_intermediaire
77436;Saint-Siméon;3_intermediaire
77437;Saint-Soupplets;2_Sous_dotee
77438;Saint-Thibault-des-Vignes;3_intermediaire
77439;Salins;4_Tres_dotee
77440;Sammeron;3_intermediaire
77441;Samois-sur-Seine;3_intermediaire
77442;Samoreau;3_intermediaire
77443;Sancy;3_intermediaire
77444;Sancy-lès-Provins;3_intermediaire
77445;Savigny-le-Temple;3_intermediaire
77446;Savins;3_intermediaire
77447;Seine-Port;3_intermediaire
77448;Sept-Sorts;3_intermediaire
77449;Serris;3_intermediaire
77450;Servon;3_intermediaire
77451;Signy-Signets;3_intermediaire
77452;Sigy;3_intermediaire
77453;Sivry-Courtry;3_intermediaire
77454;Sognolles-en-Montois;3_intermediaire
77455;Soignolles-en-Brie;3_intermediaire
77456;Soisy-Bouy;3_intermediaire
77457;Solers;3_intermediaire
77458;Souppes-sur-Loing;3_intermediaire
77459;Sourdun;3_intermediaire
77460;Tancrou;2_Sous_dotee
77461;Thénisy;3_intermediaire
77462;Thieux;3_intermediaire
77463;Thomery;3_intermediaire
77464;Thorigny-sur-Marne;3_intermediaire
77465;Thoury-Férottes;4_Tres_dotee
77466;Tigeaux;3_intermediaire
77467;La Tombe;4_Tres_dotee
77468;Torcy;3_intermediaire
77469;Touquin;3_intermediaire
77470;Tournan-en-Brie;3_intermediaire
77471;Tousson;3_intermediaire
77472;La Trétoire;3_intermediaire
77473;Treuzy-Levelay;3_intermediaire
77474;Trilbardou;3_intermediaire
77475;Trilport;3_intermediaire
77476;Trocy-en-Multien;2_Sous_dotee
77477;Ury;3_intermediaire
77478;Ussy-sur-Marne;3_intermediaire
77479;Vaires-sur-Marne;3_intermediaire
77480;Valence-en-Brie;4_Tres_dotee
77481;Vanvillé;3_intermediaire
77482;Varennes-sur-Seine;4_Tres_dotee
77483;Varreddes;3_intermediaire
77484;Vaucourtois;3_intermediaire
77485;Le Vaudoué;3_intermediaire
77486;Vaudoy-en-Brie;3_intermediaire
77487;Vaux-le-Pénil;4_Tres_dotee
77489;Vaux-sur-Lunain;3_intermediaire
77490;Vendrest;2_Sous_dotee
77492;Verdelot;3_intermediaire
77493;Verneuil-l'Étang;3_intermediaire
77494;Vernou-la-Celle-sur-Seine;3_intermediaire
77495;Vert-Saint-Denis;3_intermediaire
77496;Vieux-Champagne;3_intermediaire
77498;Vignely;3_intermediaire
77500;Villebéon;3_intermediaire
77501;Villecerf;3_intermediaire
77504;Villemaréchal;3_intermediaire
77505;Villemareuil;3_intermediaire
77506;Villemer;3_intermediaire
77507;Villenauxe-la-Petite;3_intermediaire
77508;Villeneuve-le-Comte;3_intermediaire
77509;Villeneuve-les-Bordes;3_intermediaire
77510;Villeneuve-Saint-Denis;3_intermediaire
77511;Villeneuve-sous-Dammartin;3_intermediaire
77512;Villeneuve-sur-Bellot;3_intermediaire
77513;Villenoy;3_intermediaire
77514;Villeparisis;3_intermediaire
77515;Villeroy;3_intermediaire
77516;Ville-Saint-Jacques;4_Tres_dotee
77517;Villevaudé;3_intermediaire
77518;Villiers-en-Bière;3_intermediaire
77519;Villiers-Saint-Georges;3_intermediaire
77520;Villiers-sous-Grez;3_intermediaire
77521;Villiers-sur-Morin;3_intermediaire
77522;Villiers-sur-Seine;3_intermediaire
77523;Villuis;3_intermediaire
77524;Vimpelles;3_intermediaire
77525;Vinantes;3_intermediaire
77526;Vincy-Manœuvre;2_Sous_dotee
77527;Voinsles;3_intermediaire
77528;Voisenon;4_Tres_dotee
77529;Voulangis;3_intermediaire
77530;Voulton;3_intermediaire
77531;Voulx;4_Tres_dotee
77532;Vulaines-lès-Provins;3_intermediaire
77533;Vulaines-sur-Seine;3_intermediaire
77534;Yèbles;3_intermediaire
78003;Ablis;2_Sous_dotee
78005;Achères;1_Tres_sous_dotee
78006;Adainville;2_Sous_dotee
78007;Aigremont;3_intermediaire
78009;Allainville;2_Sous_dotee
78010;Les Alluets-le-Roi;3_intermediaire
78013;Andelu;2_Sous_dotee
78015;Andrésy;3_intermediaire
78020;Arnouville-lès-Mantes;1_Tres_sous_dotee
78029;Aubergenville;3_intermediaire
78030;Auffargis;2_Sous_dotee
78031;Auffreville-Brasseuil;1_Tres_sous_dotee
78033;Aulnay-sur-Mauldre;2_Sous_dotee
78034;Auteuil;2_Sous_dotee
78036;Autouillet;2_Sous_dotee
78043;Bailly;2_Sous_dotee
78048;Bazainville;2_Sous_dotee
78049;Bazemont;2_Sous_dotee
78050;Bazoches-sur-Guyonne;3_intermediaire
78053;Béhoust;2_Sous_dotee
78057;Bennecourt;1_Tres_sous_dotee
78062;Beynes;2_Sous_dotee
78068;Blaru;1_Tres_sous_dotee
78070;Boinville-en-Mantois;1_Tres_sous_dotee
78071;Boinville-le-Gaillard;2_Sous_dotee
78072;Boinvilliers;1_Tres_sous_dotee
78073;Bois-d'Arcy;3_intermediaire
78076;Boissets;2_Sous_dotee
78077;La Boissière-École;1_Tres_sous_dotee
78082;Boissy-Mauvoisin;1_Tres_sous_dotee
78084;Boissy-sans-Avoir;2_Sous_dotee
78087;Bonnelles;1_Tres_sous_dotee
78089;Bonnières-sur-Seine;1_Tres_sous_dotee
78090;Bouafle;3_intermediaire
78092;Bougival;1_Tres_sous_dotee
78096;Bourdonné;2_Sous_dotee
78104;Breuil-Bois-Robert;1_Tres_sous_dotee
78107;Bréval;2_Sous_dotee
78108;Les Bréviaires;2_Sous_dotee
78113;Brueil-en-Vexin;3_intermediaire
78117;Buc;1_Tres_sous_dotee
78118;Buchelay;3_intermediaire
78120;Bullion;1_Tres_sous_dotee
78123;Carrières-sous-Poissy;1_Tres_sous_dotee
78124;Carrières-sur-Seine;1_Tres_sous_dotee
78125;La Celle-les-Bordes;1_Tres_sous_dotee
78126;La Celle-Saint-Cloud;1_Tres_sous_dotee
78128;Cernay-la-Ville;1_Tres_sous_dotee
78133;Chambourcy;3_intermediaire
78138;Chanteloup-les-Vignes;3_intermediaire
78140;Chapet;3_intermediaire
78143;Châteaufort;2_Sous_dotee
78146;Chatou;1_Tres_sous_dotee
78147;Chaufour-lès-Bonnières;1_Tres_sous_dotee
78152;Chavenay;3_intermediaire
78158;Le Chesnay-Rocquencourt;1_Tres_sous_dotee
78160;Chevreuse;2_Sous_dotee
78162;Choisel;2_Sous_dotee
78163;Civry-la-Forêt;2_Sous_dotee
78164;Clairefontaine-en-Yvelines;1_Tres_sous_dotee
78165;Les Clayes-sous-Bois;2_Sous_dotee
78168;Coignières;2_Sous_dotee
78171;Condé-sur-Vesgre;2_Sous_dotee
78172;Conflans-Sainte-Honorine;3_intermediaire
78185;Courgent;1_Tres_sous_dotee
78188;Cravent;1_Tres_sous_dotee
78189;Crespières;3_intermediaire
78190;Croissy-sur-Seine;1_Tres_sous_dotee
78192;Dammartin-en-Serve;1_Tres_sous_dotee
78193;Dampierre-en-Yvelines;2_Sous_dotee
78194;Dannemarie;2_Sous_dotee
78196;Davron;3_intermediaire
78202;Drocourt;3_intermediaire
78206;Ecquevilly;3_intermediaire
78208;Élancourt;3_intermediaire
78209;Émancé;1_Tres_sous_dotee
78217;Épône;1_Tres_sous_dotee
78220;Les Essarts-le-Roi;2_Sous_dotee
78224;L'Étang-la-Ville;3_intermediaire
78227;Évecquemont;3_intermediaire
78230;La Falaise;2_Sous_dotee
78231;Favrieux;1_Tres_sous_dotee
78233;Feucherolles;3_intermediaire
78234;Flacourt;1_Tres_sous_dotee
78236;Flexanville;2_Sous_dotee
78237;Flins-Neuve-Église;2_Sous_dotee
78238;Flins-sur-Seine;3_intermediaire
78239;Follainville-Dennemont;3_intermediaire
78242;Fontenay-le-Fleury;3_intermediaire
78245;Fontenay-Mauvoisin;1_Tres_sous_dotee
78246;Fontenay-Saint-Père;3_intermediaire
78255;Freneuse;1_Tres_sous_dotee
78261;Gaillon-sur-Montcient;3_intermediaire
78262;Galluis;2_Sous_dotee
78263;Gambais;2_Sous_dotee
78264;Gambaiseuil;2_Sous_dotee
78265;Garancières;2_Sous_dotee
78267;Gargenville;3_intermediaire
78269;Gazeran;2_Sous_dotee
78276;Gommecourt;1_Tres_sous_dotee
78278;Goupillières;3_intermediaire
78281;Goussonville;1_Tres_sous_dotee
78283;Grandchamp;1_Tres_sous_dotee
78285;Gressey;2_Sous_dotee
78289;Grosrouvre;2_Sous_dotee
78290;Guernes;3_intermediaire
78291;Guerville;1_Tres_sous_dotee
78296;Guitrancourt;3_intermediaire
78297;Guyancourt;2_Sous_dotee
78299;Hardricourt;3_intermediaire
78300;Hargeville;1_Tres_sous_dotee
78302;La Hauteville;2_Sous_dotee
78305;Herbeville;2_Sous_dotee
78307;Hermeray;1_Tres_sous_dotee
78310;Houdan;2_Sous_dotee
78311;Houilles;1_Tres_sous_dotee
78314;Issou;3_intermediaire
78317;Jambville;3_intermediaire
78320;Notre-Dame-de-la-Mer;1_Tres_sous_dotee
78321;Jouars-Pontchartrain;3_intermediaire
78322;Jouy-en-Josas;1_Tres_sous_dotee
78324;Jouy-Mauvoisin;1_Tres_sous_dotee
78325;Jumeauville;2_Sous_dotee
78327;Juziers;3_intermediaire
78329;Lainville-en-Vexin;3_intermediaire
78334;Lévis-Saint-Nom;2_Sous_dotee
78335;Limay;3_intermediaire
78337;Limetz-Villez;1_Tres_sous_dotee
78343;Les Loges-en-Josas;1_Tres_sous_dotee
78344;Lommoye;1_Tres_sous_dotee
78346;Longnes;2_Sous_dotee
78349;Longvilliers;1_Tres_sous_dotee
78350;Louveciennes;1_Tres_sous_dotee
78354;Magnanville;3_intermediaire
78356;Magny-les-Hameaux;2_Sous_dotee
78358;Maisons-Laffitte;1_Tres_sous_dotee
78361;Mantes-la-Jolie;3_intermediaire
78362;Mantes-la-Ville;3_intermediaire
78364;Marcq;2_Sous_dotee
78366;Mareil-le-Guyon;2_Sous_dotee
78367;Mareil-Marly;3_intermediaire
78368;Mareil-sur-Mauldre;2_Sous_dotee
78372;Marly-le-Roi;1_Tres_sous_dotee
78380;Maule;2_Sous_dotee
78381;Maulette;2_Sous_dotee
78382;Maurecourt;3_intermediaire
78383;Maurepas;2_Sous_dotee
78384;Médan;3_intermediaire
78385;Ménerville;1_Tres_sous_dotee
78389;Méré;2_Sous_dotee
78391;Méricourt;1_Tres_sous_dotee
78396;Le Mesnil-le-Roi;1_Tres_sous_dotee
78397;Le Mesnil-Saint-Denis;2_Sous_dotee
78398;Les Mesnuls;2_Sous_dotee
78401;Meulan-en-Yvelines;3_intermediaire
78402;Mézières-sur-Seine;1_Tres_sous_dotee
78403;Mézy-sur-Seine;3_intermediaire
78404;Millemont;2_Sous_dotee
78406;Milon-la-Chapelle;2_Sous_dotee
78407;Mittainville;1_Tres_sous_dotee
78410;Moisson;1_Tres_sous_dotee
78413;Mondreville;2_Sous_dotee
78415;Montainville;2_Sous_dotee
78416;Montalet-le-Bois;3_intermediaire
78417;Montchauvet;2_Sous_dotee
78418;Montesson;1_Tres_sous_dotee
78420;Montfort-l'Amaury;2_Sous_dotee
78423;Montigny-le-Bretonneux;2_Sous_dotee
78431;Morainvilliers;3_intermediaire
78437;Mousseaux-sur-Seine;1_Tres_sous_dotee
78439;Mulcent;1_Tres_sous_dotee
78440;Les Mureaux;3_intermediaire
78442;Neauphle-le-Château;3_intermediaire
78443;Neauphle-le-Vieux;3_intermediaire
78444;Neauphlette;2_Sous_dotee
78451;Nézel;2_Sous_dotee
78455;Noisy-le-Roi;2_Sous_dotee
78460;Oinville-sur-Montcient;3_intermediaire
78464;Orcemont;2_Sous_dotee
78465;Orgerus;2_Sous_dotee
78466;Orgeval;3_intermediaire
78470;Orphin;2_Sous_dotee
78472;Orsonville;2_Sous_dotee
78474;Orvilliers;2_Sous_dotee
78475;Osmoy;2_Sous_dotee
78478;Paray-Douaville;2_Sous_dotee
78481;Le Pecq;3_intermediaire
78484;Perdreauville;1_Tres_sous_dotee
78486;Le Perray-en-Yvelines;2_Sous_dotee
78490;Plaisir;2_Sous_dotee
78497;Poigny-la-Forêt;2_Sous_dotee
78498;Poissy;1_Tres_sous_dotee
78499;Ponthévrard;1_Tres_sous_dotee
78501;Porcheville;3_intermediaire
78502;Le Port-Marly;1_Tres_sous_dotee
78505;Prunay-le-Temple;2_Sous_dotee
78506;Prunay-en-Yvelines;2_Sous_dotee
78513;La Queue-les-Yvelines;2_Sous_dotee
78516;Raizeux;1_Tres_sous_dotee
78517;Rambouillet;2_Sous_dotee
78518;Rennemoulin;2_Sous_dotee
78520;Richebourg;2_Sous_dotee
78522;Rochefort-en-Yvelines;1_Tres_sous_dotee
78528;Rolleboise;1_Tres_sous_dotee
78530;Rosay;1_Tres_sous_dotee
78531;Rosny-sur-Seine;1_Tres_sous_dotee
78536;Sailly;3_intermediaire
78537;Saint-Arnoult-en-Yvelines;1_Tres_sous_dotee
78545;Saint-Cyr-l'École;3_intermediaire
78548;Saint-Forget;2_Sous_dotee
78550;Saint-Germain-de-la-Grange;3_intermediaire
78551;Saint-Germain-en-Laye;3_intermediaire
78557;Saint-Hilarion;1_Tres_sous_dotee
78558;Saint-Illiers-la-Ville;1_Tres_sous_dotee
78559;Saint-Illiers-le-Bois;2_Sous_dotee
78561;Saint-Lambert;2_Sous_dotee
78562;Saint-Léger-en-Yvelines;2_Sous_dotee
78564;Saint-Martin-de-Bréthencourt;1_Tres_sous_dotee
78565;Saint-Martin-des-Champs;1_Tres_sous_dotee
78567;Saint-Martin-la-Garenne;3_intermediaire
78569;Sainte-Mesme;1_Tres_sous_dotee
78571;Saint-Nom-la-Bretèche;2_Sous_dotee
78575;Saint-Rémy-lès-Chevreuse;2_Sous_dotee
78576;Saint-Rémy-l'Honoré;3_intermediaire
78586;Sartrouville;1_Tres_sous_dotee
78588;Saulx-Marchais;3_intermediaire
78590;Senlisse;2_Sous_dotee
78591;Septeuil;1_Tres_sous_dotee
78597;Soindres;1_Tres_sous_dotee
78601;Sonchamp;1_Tres_sous_dotee
78605;Tacoignières;2_Sous_dotee
78606;Le Tartre-Gaudran;1_Tres_sous_dotee
78608;Le Tertre-Saint-Denis;1_Tres_sous_dotee
78609;Tessancourt-sur-Aubette;3_intermediaire
78615;Thiverval-Grignon;2_Sous_dotee
78616;Thoiry;2_Sous_dotee
78618;Tilly;2_Sous_dotee
78620;Toussus-le-Noble;2_Sous_dotee
78621;Trappes;3_intermediaire
78623;Le Tremblay-sur-Mauldre;3_intermediaire
78624;Triel-sur-Seine;3_intermediaire
78638;Vaux-sur-Seine;3_intermediaire
78640;Vélizy-Villacoublay;1_Tres_sous_dotee
78642;Verneuil-sur-Seine;3_intermediaire
78643;Vernouillet;3_intermediaire
78644;La Verrière;3_intermediaire
78646;Versailles;1_Tres_sous_dotee
78647;Vert;1_Tres_sous_dotee
78650;Le Vésinet;1_Tres_sous_dotee
78653;Vicq;3_intermediaire
78655;Vieille-Église-en-Yvelines;2_Sous_dotee
78668;La Villeneuve-en-Chevrie;1_Tres_sous_dotee
78672;Villennes-sur-Seine;3_intermediaire
78674;Villepreux;3_intermediaire
78677;Villette;1_Tres_sous_dotee
78681;Villiers-le-Mahieu;2_Sous_dotee
78683;Villiers-Saint-Frédéric;3_intermediaire
78686;Viroflay;1_Tres_sous_dotee
78688;Voisins-le-Bretonneux;2_Sous_dotee
79001;L'Absie;1_Tres_sous_dotee
